Employee_ID,Name,Working_Days,Target_Sales,Actual_Sales,Customer_Satisfaction_Score,Policy_Compliance,Low_Working_Days,Target_Not_Met,Low_Customer_Satisfaction,Non_Compliance_Reason,Month
304,Maira Tariq,28,16132,14171,3.2,No,False,False,True,Low Customer Satisfaction,February
305,Aisha Malik,16,19607,21696,3.6,No,True,False,True,"Low Working Days, Low Customer Satisfaction",March
306,Hassan Raza,19,11049,6962,3.2,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",December
307,Maira Khan,26,6089,17851,2.9,No,False,False,True,Low Customer Satisfaction,December
308,Bilal Sheikh,24,9578,16979,4.4,Yes,False,False,False,,November
309,Sara Malik,30,14127,9296,2.8,No,False,True,True,"Target Not Met, Low Customer Satisfaction",March
310,Aisha Chaudhry,20,15487,18745,4.2,Yes,False,False,False,,December
311,Fatima Nadeem,30,5155,9730,2.6,No,False,False,True,Low Customer Satisfaction,November
312,Ali Nadeem,21,14262,17921,2.7,No,False,False,True,Low Customer Satisfaction,May
313,Maira Iqbal,18,6958,4126,3.0,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",March
314,Ali Iqbal,21,15693,9602,3.8,No,False,True,True,"Target Not Met, Low Customer Satisfaction",March
315,Hassan Raza,25,11344,21575,3.4,No,False,False,True,Low Customer Satisfaction,March
316,Sara Khan,22,10779,16581,4.2,Yes,False,False,False,,February
317,Ali Tariq,25,17411,19997,2.6,No,False,False,True,Low Customer Satisfaction,April
318,Sara Tariq,15,11144,21750,2.0,No,True,False,True,"Low Working Days, Low Customer Satisfaction",July
319,Bilal Malik,29,10063,13211,4.3,Yes,False,False,False,,February
320,Fatima Butt,20,8830,18997,4.5,Yes,False,False,False,,May
321,Maira Sheikh,22,14046,10671,2.2,No,False,True,True,"Target Not Met, Low Customer Satisfaction",March
322,Usman Javed,19,13831,16271,3.8,No,True,False,True,"Low Working Days, Low Customer Satisfaction",February
323,Aisha Khan,18,15430,12876,3.1,No,True,False,True,"Low Working Days, Low Customer Satisfaction",April
324,Ahmed Butt,16,14794,6887,4.4,No,True,True,False,"Low Working Days, Target Not Met",July
325,Zain Javed,20,11659,13654,4.6,Yes,False,False,False,,April
326,Ali Butt,20,5441,8086,4.6,Yes,False,False,False,,May
327,Zain Butt,25,11040,8180,4.3,No,False,True,False,Target Not Met,December
328,Usman Iqbal,29,19126,6841,2.8,No,False,True,True,"Target Not Met, Low Customer Satisfaction",January
329,Zain Javed,30,10925,10040,4.4,Yes,False,False,False,,September
330,Ali Butt,30,19478,14304,3.6,No,False,True,True,"Target Not Met, Low Customer Satisfaction",August
331,Sara Tariq,15,12358,8758,2.2,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",July
332,Hassan Sheikh,23,9628,21010,3.4,No,False,False,True,Low Customer Satisfaction,September
333,Aisha Javed,26,11370,20234,4.8,Yes,False,False,False,,February
334,Fatima Iqbal,25,14528,9014,4.7,No,False,True,False,Target Not Met,June
335,Maira Butt,20,16892,5375,2.3,No,False,True,True,"Target Not Met, Low Customer Satisfaction",May
336,Ahmed Malik,30,5948,5181,4.2,Yes,False,False,False,,September
337,Usman Sheikh,27,16565,4490,4.4,No,False,True,False,Target Not Met,March
338,Ali Malik,17,13179,7729,2.8,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",June
339,Zain Chaudhry,18,11115,9974,3.4,No,True,False,True,"Low Working Days, Low Customer Satisfaction",February
340,Ahmed Tariq,26,5459,5882,4.1,Yes,False,False,False,,January
341,Fatima Chaudhry,25,12568,6987,3.3,No,False,True,True,"Target Not Met, Low Customer Satisfaction",August
342,Ahmed Khan,18,9646,9585,2.3,No,True,False,True,"Low Working Days, Low Customer Satisfaction",March
343,Ali Sheikh,17,5392,7159,4.1,No,True,False,False,Low Working Days,September
344,Usman Javed,24,17130,8530,4.7,No,False,True,False,Target Not Met,March
345,Maira Raza,17,6787,21065,4.0,No,True,False,False,Low Working Days,October
346,Maira Tariq,29,18132,5073,4.3,No,False,True,False,Target Not Met,August
347,Ali Sheikh,17,12374,17743,3.1,No,True,False,True,"Low Working Days, Low Customer Satisfaction",October
348,Hassan Nadeem,18,15449,6693,2.5,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",October
349,Fatima Iqbal,30,6138,13562,3.9,No,False,False,True,Low Customer Satisfaction,July
350,Fatima Nadeem,21,17000,8340,3.0,No,False,True,True,"Target Not Met, Low Customer Satisfaction",November
351,Ahmed Iqbal,18,9741,6156,4.6,No,True,True,False,"Low Working Days, Target Not Met",May
352,Aisha Butt,23,12418,20184,2.4,No,False,False,True,Low Customer Satisfaction,January
353,Fatima Malik,15,11362,11966,3.3,No,True,False,True,"Low Working Days, Low Customer Satisfaction",October
354,Hassan Butt,22,7454,6580,3.2,No,False,False,True,Low Customer Satisfaction,June
355,Hassan Khan,30,14658,11257,4.8,No,False,True,False,Target Not Met,October
356,Bilal Iqbal,21,8674,6159,2.5,No,False,True,True,"Target Not Met, Low Customer Satisfaction",March
357,Ali Iqbal,16,6377,20172,2.0,No,True,False,True,"Low Working Days, Low Customer Satisfaction",April
358,Zain Malik,22,11701,17900,2.7,No,False,False,True,Low Customer Satisfaction,April
359,Maira Tariq,15,7597,15440,4.5,No,True,False,False,Low Working Days,November
360,Maira Butt,25,5141,18678,2.6,No,False,False,True,Low Customer Satisfaction,December
361,Fatima Chaudhry,26,7659,18436,2.7,No,False,False,True,Low Customer Satisfaction,November
362,Hassan Khan,23,9596,16021,2.4,No,False,False,True,Low Customer Satisfaction,April
363,Hassan Javed,23,14031,10772,4.1,No,False,True,False,Target Not Met,November
364,Zain Nadeem,16,16810,5627,2.2,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",April
365,Bilal Javed,21,18970,15664,3.0,No,False,False,True,Low Customer Satisfaction,October
366,Ahmed Khan,29,10661,12219,2.8,No,False,False,True,Low Customer Satisfaction,October
367,Ali Javed,28,11142,13713,3.7,No,False,False,True,Low Customer Satisfaction,May
368,Sara Chaudhry,24,17109,12488,4.2,No,False,True,False,Target Not Met,August
369,Sara Butt,17,10626,6181,3.6,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",August
370,Bilal Iqbal,21,13787,15594,4.8,Yes,False,False,False,,March
371,Bilal Iqbal,26,15096,11164,4.9,No,False,True,False,Target Not Met,March
372,Ali Malik,30,13472,4901,3.1,No,False,True,True,"Target Not Met, Low Customer Satisfaction",September
373,Aisha Chaudhry,24,5423,13290,4.3,Yes,False,False,False,,November
374,Usman Nadeem,30,11999,6881,4.2,No,False,True,False,Target Not Met,April
375,Ahmed Tariq,23,17557,17058,4.7,Yes,False,False,False,,September
376,Maira Malik,18,9249,9622,3.3,No,True,False,True,"Low Working Days, Low Customer Satisfaction",November
377,Maira Javed,26,19949,5378,3.6,No,False,True,True,"Target Not Met, Low Customer Satisfaction",October
378,Maira Iqbal,15,6750,21632,3.2,No,True,False,True,"Low Working Days, Low Customer Satisfaction",March
379,Ahmed Tariq,16,9757,9650,4.6,No,True,False,False,Low Working Days,July
380,Bilal Nadeem,15,6967,16433,2.7,No,True,False,True,"Low Working Days, Low Customer Satisfaction",August
381,Hassan Malik,30,9088,13456,2.7,No,False,False,True,Low Customer Satisfaction,July
382,Hassan Sheikh,28,9178,11036,3.1,No,False,False,True,Low Customer Satisfaction,March
383,Aisha Nadeem,26,12789,10487,2.7,No,False,False,True,Low Customer Satisfaction,December
384,Maira Nadeem,19,7946,21442,3.7,No,True,False,True,"Low Working Days, Low Customer Satisfaction",November
385,Fatima Javed,19,14641,8248,2.4,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",August
386,Hassan Raza,30,10394,8603,3.0,No,False,False,True,Low Customer Satisfaction,February
387,Ali Nadeem,25,12880,16632,4.7,Yes,False,False,False,,June
388,Usman Sheikh,21,15523,4220,3.2,No,False,True,True,"Target Not Met, Low Customer Satisfaction",September
389,Aisha Butt,23,10075,18226,4.2,Yes,False,False,False,,October
390,Ali Tariq,23,15412,8818,2.3,No,False,True,True,"Target Not Met, Low Customer Satisfaction",February
391,Ahmed Khan,17,16981,11349,2.7,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",December
392,Zain Nadeem,17,12230,9618,4.4,No,True,True,False,"Low Working Days, Target Not Met",September
393,Usman Tariq,30,16002,13856,4.3,Yes,False,False,False,,May
394,Hassan Nadeem,30,18947,8576,3.2,No,False,True,True,"Target Not Met, Low Customer Satisfaction",May
395,Zain Nadeem,17,18686,19207,4.9,No,True,False,False,Low Working Days,December
396,Maira Khan,18,17920,5462,4.7,No,True,True,False,"Low Working Days, Target Not Met",January
397,Usman Tariq,22,6531,19905,4.9,Yes,False,False,False,,May
398,Bilal Nadeem,20,18074,20252,3.3,No,False,False,True,Low Customer Satisfaction,July
399,Fatima Malik,22,7990,12236,2.6,No,False,False,True,Low Customer Satisfaction,February
400,Maira Nadeem,15,12155,11813,3.9,No,True,False,True,"Low Working Days, Low Customer Satisfaction",January
401,Hassan Sheikh,22,9493,6068,4.1,No,False,True,False,Target Not Met,May
402,Sara Malik,18,14335,9753,2.4,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",June
403,Aisha Khan,25,5933,11237,4.4,Yes,False,False,False,,December
404,Fatima Raza,15,6460,18175,2.1,No,True,False,True,"Low Working Days, Low Customer Satisfaction",June
405,Ahmed Sheikh,22,19140,10191,3.4,No,False,True,True,"Target Not Met, Low Customer Satisfaction",March
406,Usman Iqbal,18,7723,21898,3.0,No,True,False,True,"Low Working Days, Low Customer Satisfaction",June
407,Zain Nadeem,20,15704,18622,4.2,Yes,False,False,False,,March
408,Fatima Raza,22,5285,5001,2.9,No,False,False,True,Low Customer Satisfaction,December
409,Ahmed Iqbal,18,5264,21417,4.5,No,True,False,False,Low Working Days,February
410,Fatima Raza,28,15559,18877,3.8,No,False,False,True,Low Customer Satisfaction,September
411,Zain Iqbal,17,11816,14232,4.4,No,True,False,False,Low Working Days,November
412,Hassan Iqbal,30,16639,8476,5.0,No,False,True,False,Target Not Met,October
413,Bilal Tariq,28,19424,20862,4.0,Yes,False,False,False,,June
414,Fatima Javed,23,18965,4515,5.0,No,False,True,False,Target Not Met,August
415,Aisha Khan,17,18514,16478,2.1,No,True,False,True,"Low Working Days, Low Customer Satisfaction",July
416,Maira Nadeem,23,18108,5191,3.0,No,False,True,True,"Target Not Met, Low Customer Satisfaction",July
417,Usman Malik,27,6762,14860,2.3,No,False,False,True,Low Customer Satisfaction,July
418,Hassan Butt,16,16240,17448,2.8,No,True,False,True,"Low Working Days, Low Customer Satisfaction",July
419,Usman Javed,30,15573,10297,4.5,No,False,True,False,Target Not Met,June
420,Ali Sheikh,28,15461,20655,2.1,No,False,False,True,Low Customer Satisfaction,July
421,Ali Butt,16,5040,12334,3.6,No,True,False,True,"Low Working Days, Low Customer Satisfaction",March
422,Ali Khan,16,10827,10008,3.7,No,True,False,True,"Low Working Days, Low Customer Satisfaction",March
423,Fatima Javed,20,13259,11987,3.7,No,False,False,True,Low Customer Satisfaction,June
424,Zain Raza,17,5987,7332,3.4,No,True,False,True,"Low Working Days, Low Customer Satisfaction",September
425,Usman Malik,30,19087,4787,4.4,No,False,True,False,Target Not Met,January
426,Sara Javed,27,19849,10222,2.4,No,False,True,True,"Target Not Met, Low Customer Satisfaction",May
427,Maira Iqbal,23,12804,13873,2.9,No,False,False,True,Low Customer Satisfaction,May
428,Bilal Chaudhry,18,12789,21006,3.8,No,True,False,True,"Low Working Days, Low Customer Satisfaction",April
429,Aisha Nadeem,15,10717,7676,4.1,No,True,True,False,"Low Working Days, Target Not Met",February
430,Zain Iqbal,18,17200,6572,3.2,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",June
431,Zain Tariq,15,18943,10915,4.6,No,True,True,False,"Low Working Days, Target Not Met",December
432,Sara Sheikh,28,8198,9033,3.2,No,False,False,True,Low Customer Satisfaction,December
433,Aisha Malik,19,10374,11788,3.2,No,True,False,True,"Low Working Days, Low Customer Satisfaction",August
434,Hassan Khan,30,9790,19689,2.1,No,False,False,True,Low Customer Satisfaction,June
435,Hassan Sheikh,18,12183,15452,3.7,No,True,False,True,"Low Working Days, Low Customer Satisfaction",February
436,Maira Malik,22,7524,8712,4.1,Yes,False,False,False,,September
437,Bilal Nadeem,30,14277,4066,2.3,No,False,True,True,"Target Not Met, Low Customer Satisfaction",May
438,Usman Khan,22,7479,19855,2.9,No,False,False,True,Low Customer Satisfaction,September
439,Sara Butt,21,14885,16478,4.3,Yes,False,False,False,,May
440,Maira Iqbal,17,15507,11533,3.1,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",February
441,Zain Chaudhry,15,10154,19103,2.7,No,True,False,True,"Low Working Days, Low Customer Satisfaction",July
442,Ali Raza,30,5778,8616,4.0,Yes,False,False,False,,August
443,Ahmed Tariq,15,17781,17277,2.6,No,True,False,True,"Low Working Days, Low Customer Satisfaction",May
444,Fatima Khan,30,14777,21524,4.7,Yes,False,False,False,,June
445,Bilal Javed,26,6492,9730,2.3,No,False,False,True,Low Customer Satisfaction,September
446,Ahmed Sheikh,25,19078,14724,4.1,No,False,True,False,Target Not Met,November
447,Maira Nadeem,17,5660,15772,3.5,No,True,False,True,"Low Working Days, Low Customer Satisfaction",May
448,Ahmed Sheikh,20,6348,20268,4.6,Yes,False,False,False,,July
449,Maira Khan,21,18615,16940,2.4,No,False,False,True,Low Customer Satisfaction,September
450,Ahmed Malik,20,14491,20932,4.0,Yes,False,False,False,,February
451,Bilal Sheikh,28,17132,18643,3.7,No,False,False,True,Low Customer Satisfaction,January
452,Bilal Sheikh,28,15178,4198,3.4,No,False,True,True,"Target Not Met, Low Customer Satisfaction",December
453,Bilal Malik,20,12851,20955,3.5,No,False,False,True,Low Customer Satisfaction,January
454,Hassan Tariq,20,12156,21174,4.2,Yes,False,False,False,,June
455,Hassan Malik,27,7044,13830,4.8,Yes,False,False,False,,May
456,Maira Javed,17,12368,17798,2.3,No,True,False,True,"Low Working Days, Low Customer Satisfaction",January
457,Sara Javed,20,8516,21558,2.1,No,False,False,True,Low Customer Satisfaction,January
458,Hassan Nadeem,22,19216,15469,4.4,Yes,False,False,False,,September
459,Ahmed Iqbal,25,18635,4178,2.3,No,False,True,True,"Target Not Met, Low Customer Satisfaction",December
460,Maira Iqbal,25,14250,21118,5.0,Yes,False,False,False,,November
461,Ahmed Khan,16,14168,4798,3.9,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",April
462,Aisha Raza,19,9577,11601,4.0,No,True,False,False,Low Working Days,August
463,Zain Butt,28,5727,6795,2.6,No,False,False,True,Low Customer Satisfaction,August
464,Bilal Sheikh,15,15719,16496,2.7,No,True,False,True,"Low Working Days, Low Customer Satisfaction",June
465,Maira Butt,26,16328,8588,4.0,No,False,True,False,Target Not Met,September
466,Fatima Butt,29,18319,11297,4.7,No,False,True,False,Target Not Met,February
467,Ahmed Sheikh,30,12468,7084,4.9,No,False,True,False,Target Not Met,February
468,Sara Sheikh,15,5342,15110,2.6,No,True,False,True,"Low Working Days, Low Customer Satisfaction",April
469,Sara Chaudhry,19,6447,4731,2.4,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",March
470,Bilal Sheikh,26,15571,5129,2.2,No,False,True,True,"Target Not Met, Low Customer Satisfaction",June
471,Usman Tariq,27,11581,5605,4.6,No,False,True,False,Target Not Met,October
472,Fatima Nadeem,30,16851,15970,2.9,No,False,False,True,Low Customer Satisfaction,December
473,Usman Raza,17,11317,14937,2.0,No,True,False,True,"Low Working Days, Low Customer Satisfaction",August
474,Aisha Raza,18,19894,15362,2.7,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",November
475,Sara Chaudhry,17,5526,6933,3.0,No,True,False,True,"Low Working Days, Low Customer Satisfaction",July
476,Usman Sheikh,30,15088,19187,5.0,Yes,False,False,False,,September
477,Bilal Khan,15,17946,9074,3.6,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",July
478,Zain Javed,30,15265,18037,2.6,No,False,False,True,Low Customer Satisfaction,October
479,Fatima Nadeem,15,18107,11099,3.0,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",June
480,Ahmed Khan,26,11748,21874,3.0,No,False,False,True,Low Customer Satisfaction,November
481,Aisha Javed,26,5405,4893,2.1,No,False,False,True,Low Customer Satisfaction,August
482,Maira Malik,28,19567,5390,2.4,No,False,True,True,"Target Not Met, Low Customer Satisfaction",December
483,Usman Sheikh,27,19868,8239,4.1,No,False,True,False,Target Not Met,August
484,Sara Nadeem,28,12986,7432,2.4,No,False,True,True,"Target Not Met, Low Customer Satisfaction",February
485,Aisha Khan,19,14765,6371,2.7,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",July
486,Sara Khan,20,19099,5515,3.1,No,False,True,True,"Target Not Met, Low Customer Satisfaction",October
487,Hassan Javed,17,17792,19906,4.3,No,True,False,False,Low Working Days,November
488,Ahmed Nadeem,26,8740,10326,3.7,No,False,False,True,Low Customer Satisfaction,August
489,Sara Javed,23,17466,18605,4.1,Yes,False,False,False,,October
490,Fatima Khan,19,17419,9586,3.7,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",November
491,Hassan Khan,22,6846,6917,4.1,Yes,False,False,False,,March
492,Aisha Iqbal,27,6478,19901,2.0,No,False,False,True,Low Customer Satisfaction,April
493,Hassan Tariq,15,15587,21551,4.8,No,True,False,False,Low Working Days,October
494,Ahmed Nadeem,28,19875,7793,2.3,No,False,True,True,"Target Not Met, Low Customer Satisfaction",November
495,Fatima Chaudhry,19,5771,13947,3.2,No,True,False,True,"Low Working Days, Low Customer Satisfaction",November
496,Ahmed Khan,29,10525,19859,4.3,Yes,False,False,False,,June
497,Bilal Javed,17,19411,5577,3.3,No,True,True,True,"Low Working Days, Target Not Met, Low Customer Satisfaction",May
498,Bilal Sheikh,26,13770,13488,4.8,Yes,False,False,False,,February
499,Fatima Nadeem,15,16093,13164,3.4,No,True,False,True,"Low Working Days, Low Customer Satisfaction",October
500,Usman Khan,18,18803,5030,4.6,No,True,True,False,"Low Working Days, Target Not Met",August
501,Maira Nadeem,29,5193,19881,4.4,Yes,False,False,False,,October
